timestamp,time_elapsed_days,Humidity (%),Wind Speed (m/s),Wind Direction (Degrees from True North),Rain Accumulation (cm),Wind Speed (km/day)
2025-05-13 09:30:00,12.39583496,93.5,0.4,99,2.391,34.56
2025-05-13 10:00:00,12.41666735,94.3,0.2,298,2.391,17.28
2025-05-13 10:00:01,12.41667697,94.3,0.2,297,2.391,17.28
2025-05-13 10:30:01,12.43750786,95.9,0.1,346,2.391,8.64
2025-05-13 11:00:01,12.45833922,96.8,0.2,36,2.391,17.28
2025-05-13 11:30:00,12.4791701,98.8,0.5,101,2.391,43.2
2025-05-13 12:00:00,12.50000226,95.8,0.6,104,2.391,51.84
2025-05-13 12:30:00,12.52083314,91.2,0.3,115,2.391,25.92
2025-05-13 12:30:01,12.52084296,91.2,0.3,115,2.391,25.92
2025-05-13 13:00:01,12.54167414,86.1,0.6,126,2.391,51.84
2025-05-13 13:30:01,12.56250561,83.3,1,72,2.391,86.4
2025-05-13 14:00:00,12.58333762,85.4,0.9,95,2.391,77.76
2025-05-13 14:30:00,12.60416868,86.7,0.6,77,2.391,51.84
2025-05-13 15:00:00,12.62499999,82,1.3,96,2.391,112.32
2025-05-13 15:30:00,12.64583467,81,0.9,122,2.391,77.76
2025-05-13 16:00:00,12.66666928,79.6,1.2,90,2.391,103.68
2025-05-13 16:30:00,12.68750307,75.6,1.6,77,2.391,138.24
2025-05-13 17:00:00,12.70833613,67.2,1.2,83,2.391,103.68
2025-05-13 17:30:00,12.72916735,63.8,0.9,107,2.391,77.76
2025-05-13 17:30:01,12.7291772,63.8,0.9,97,2.391,77.76
2025-05-13 18:00:01,12.75000933,65.7,0.8,65,2.391,69.12
2025-05-13 18:30:01,12.77084133,64,2.3,124,2.391,198.72
2025-05-13 19:00:01,12.7916724,64.6,0.4,111,2.391,34.56
2025-05-13 19:30:00,12.812504,63.5,1.9,59,2.391,164.16
2025-05-13 20:00:01,12.83333963,65.1,1.7,102,2.391,146.88
2025-05-13 20:30:01,12.85417682,67.3,1,134,2.391,86.4
2025-05-13 21:00:01,12.87500786,68.7,1.5,60,2.391,129.6
2025-05-13 21:30:00,12.89583881,68.9,2.6,47,2.391,224.64
2025-05-13 22:00:00,12.91667087,67,0.8,10,2.391,69.12
2025-05-13 22:30:00,12.93750208,72.1,1.9,87,2.391,164.16
2025-05-13 23:00:00,12.95833321,73.8,2.2,76,2.391,190.08
2025-05-13 23:30:00,12.97917098,77.9,1.5,92,2.391,129.6
2025-05-14 00:00:00,13.00000349,78.1,1.2,47,2.391,103.68
2025-05-14 00:30:00,13.02083566,80,0.7,31,2.391,60.48
2025-05-14 01:00:00,13.0416666,82.1,0.3,130,2.391,25.92
2025-05-14 01:00:01,13.04167643,82.1,0.3,132,2.391,25.92
2025-05-14 01:30:01,13.06250777,84.4,0.2,346,2.391,17.28
2025-05-14 02:00:01,13.08333983,86.3,1.1,66,2.391,95.04
2025-05-14 02:30:00,13.10417171,88.2,0.3,32,2.391,25.92
2025-05-14 03:00:00,13.12500267,88.6,0.6,46,2.391,51.84
2025-05-14 03:30:00,13.14583398,87.1,1.4,60,2.391,120.96
2025-05-14 03:30:01,13.14584384,87.1,1.2,63,2.391,103.68
2025-05-14 04:00:01,13.16667604,89.1,0.6,50,2.391,51.84
2025-05-14 04:30:01,13.18750907,89.7,0.5,306,2.391,43.2
2025-05-14 05:00:01,13.20834027,89.7,0.4,85,2.391,34.56
2025-05-14 05:30:01,13.2291723,89.4,0.7,78,2.391,60.48
2025-05-14 06:00:00,13.25000436,90.2,0.9,63,2.391,77.76
2025-05-14 06:30:00,13.27083545,90.4,0.7,50,2.391,60.48
2025-05-14 07:00:00,13.29166646,91.8,0.3,86,2.391,25.92
2025-05-14 07:00:01,13.29167609,91.8,0.3,88,2.391,25.92
2025-05-14 07:30:01,13.31250838,91.9,0.3,87,2.391,25.92
2025-05-14 08:00:01,13.33334056,93.4,1.2,71,2.391,103.68
2025-05-14 08:30:00,13.35417149,93.1,0.9,123,2.391,77.76
2025-05-14 09:00:00,13.375003,92.7,0.1,329,2.391,8.64
2025-05-14 09:30:00,13.3958349,90.8,0.6,112,2.391,51.84
2025-05-14 10:00:00,13.41666713,90.6,0.4,282,2.391,34.56
2025-05-14 10:30:00,13.43750004,89.8,0.4,102,2.391,34.56
2025-05-14 10:30:01,13.43751004,89.8,0.4,103,2.391,34.56
2025-05-14 11:00:01,13.45834087,89.1,0.2,36,2.391,17.28
2025-05-14 11:30:01,13.47917315,88.5,0.6,69,2.391,51.84
2025-05-14 12:00:00,13.50000529,87.6,0.6,87,2.391,51.84
2025-05-14 12:30:00,13.52083621,89.5,0.4,54,2.391,34.56
2025-05-14 13:00:00,13.54166811,91,0.2,130,2.391,17.28
2025-05-14 13:30:00,13.56250372,89.5,0.5,79,2.391,43.2
2025-05-14 14:00:00,13.58333552,87,0.4,15,2.391,34.56
2025-05-14 14:30:00,13.60416763,83.9,0.5,87,2.391,43.2
2025-05-14 14:30:01,13.60417745,83.9,0.5,85,2.391,43.2
2025-05-14 15:00:01,13.6250084,78.3,0.7,48,2.391,60.48
2025-05-14 16:00:00,13.66666873,78.4,1.7,130,2.391,146.88
2025-05-14 16:30:00,13.6875003,72.9,0.1,298,2.391,8.64
2025-05-14 16:30:01,13.68751114,72.9,0.2,284,2.391,17.28
2025-05-14 17:00:01,13.7083421,73,1.5,54,2.391,129.6
2025-05-14 17:30:01,13.72917331,70.8,0.9,286,2.391,77.76
2025-05-14 18:00:00,13.75000547,70.8,0.7,96,2.391,60.48
2025-05-14 18:30:00,13.77083635,72.9,0.8,40,2.391,69.12
2025-05-14 19:00:00,13.7916676,67.5,2.3,55,2.391,198.72
2025-05-14 19:00:01,13.7916772,67.5,2.6,54,2.391,224.64
2025-05-14 19:30:01,13.81250925,67.9,1.9,53,2.391,164.16
2025-05-14 20:00:01,13.83334113,70.5,0.9,60,2.391,77.76
2025-05-14 20:30:01,13.85417254,68.2,1.1,96,2.391,95.04
2025-05-14 21:00:01,13.87500704,67.5,1.7,117,2.391,146.88
2025-05-14 21:30:01,13.89584401,74,1,11,2.391,86.4
2025-05-14 22:00:01,13.91667616,72.4,0.7,94,2.391,60.48
2025-05-14 22:30:01,13.93750772,72.6,1.2,123,2.391,103.68
2025-05-14 23:00:01,13.95833911,73.4,1.1,102,2.391,95.04
2025-05-14 23:30:00,13.97917018,75.7,0.4,81,2.391,34.56
2025-05-15 00:00:01,14.00000703,80,1.1,107,2.391,95.04
2025-05-15 00:30:01,14.02084241,85.4,0.8,72,2.391,69.12
2025-05-15 01:00:01,14.04167334,89.8,1,58,2.391,86.4
2025-05-15 01:30:00,14.06250468,92.6,0.7,62,2.391,60.48
2025-05-15 02:00:00,14.08333594,95.2,0.4,60,2.391,34.56
2025-05-15 02:30:00,14.1041689,94.3,0.7,63,2.391,60.48
2025-05-15 03:00:00,14.12499988,94.4,0.4,54,2.391,34.56
2025-05-15 03:00:01,14.12500953,94.4,0.4,55,2.391,34.56
2025-05-15 03:30:01,14.14584151,94.3,0.6,47,2.391,51.84
2025-05-15 04:00:01,14.1666728,94,0.2,38,2.391,17.28
2025-05-15 04:30:00,14.18750412,95.8,0.3,42,2.391,25.92
2025-05-15 05:00:00,14.20833593,94.7,0.1,53,2.391,8.64
2025-05-15 05:30:00,14.22916819,93,0.2,300,2.391,17.28
2025-05-15 06:00:00,14.25000048,93.1,0.2,292,2.391,17.28
2025-05-15 06:00:01,14.25000972,93.1,0.2,294,2.391,17.28
2025-05-15 06:30:01,14.27084128,94.1,0.1,4,2.391,8.64
2025-05-15 07:00:01,14.2916722,94.8,0.1,291,2.391,8.64
2025-05-15 07:30:00,14.31250347,95.6,0.1,100,2.391,8.64
2025-05-15 08:00:00,14.3333346,95.5,0.2,23,2.391,17.28
2025-05-15 08:30:00,14.35416668,96,0.3,56,2.391,25.92
2025-05-15 08:30:01,14.3541765,96,0.3,58,2.391,25.92
2025-05-15 09:00:01,14.37500843,94.8,0.1,82,2.391,8.64
2025-05-15 09:30:01,14.3958397,95.1,0.2,296,2.391,17.28
2025-05-15 10:00:00,14.41667174,95.7,0.3,45,2.391,25.92
2025-05-15 10:30:00,14.43750311,95.8,0.4,54,2.391,34.56
2025-05-15 11:00:00,14.45833425,92.8,0.6,81,2.391,51.84
2025-05-15 11:00:01,14.45834396,92.8,0.6,81,2.391,51.84
2025-05-15 11:30:01,14.47917573,91,0.6,70,2.391,51.84
2025-05-15 12:00:01,14.50000666,87.6,0.6,80,2.391,51.84
2025-05-15 12:30:01,14.52083928,85.8,0.5,69,2.391,43.2
2025-05-15 13:00:00,14.54167091,82.6,0.5,137,2.391,43.2
2025-05-15 13:30:01,14.56250956,76,1.5,176,2.391,129.6
2025-05-15 14:30:00,14.60416761,71.7,1.1,232,2.391,95.04
2025-05-15 14:30:01,14.60417711,71.7,1.1,232,2.391,95.04
2025-05-15 15:00:01,14.62500934,67.3,1.2,115,2.391,103.68
2025-05-15 16:00:00,14.6666678,60.5,1.8,114,2.391,155.52
2025-05-15 16:30:00,14.68750013,57.9,2.5,131,2.391,216
2025-05-15 16:30:01,14.6875105,57.9,2.5,131,2.391,216
2025-05-15 17:00:01,14.70834261,56.6,0.5,356,2.391,43.2
2025-05-15 17:30:01,14.72917402,55.2,2.2,126,2.391,190.08
2025-05-15 18:00:00,14.75000475,55.3,0.5,117,2.391,43.2
2025-05-15 19:00:00,14.79166656,51,2.8,190,2.391,241.92
2025-05-15 19:00:01,14.79167674,51,2.8,190,2.391,241.92
2025-05-15 19:30:01,14.81250842,47,1.8,125,2.391,155.52
2025-05-15 20:00:01,14.83334008,47.8,1.5,159,2.391,129.6
2025-05-15 20:30:00,14.85417173,45.9,1.1,175,2.391,95.04
2025-05-15 21:00:00,14.87500316,45,2.7,119,2.391,233.28
2025-05-15 21:30:00,14.89583409,42.5,0.7,172,2.391,60.48
2025-05-15 21:30:01,14.89584355,42.5,0.7,172,2.391,60.48
2025-05-15 22:30:00,14.93750078,45.1,1.8,179,2.391,155.52
2025-05-15 22:30:01,14.93751023,45.1,1.8,179,2.391,155.52
2025-05-15 23:00:01,14.95834183,46.1,3.2,174,2.391,276.48
2025-05-15 23:30:01,14.97917337,49.7,1.6,162,2.391,138.24
2025-05-16 00:00:00,15.00000465,52.4,2.9,180,2.391,250.56
2025-05-16 00:30:00,15.02083661,50.5,2.8,194,2.391,241.92
2025-05-16 01:00:00,15.04166756,54.1,2.4,148,2.391,207.36
2025-05-16 01:00:01,15.04167681,54.1,2.4,148,2.391,207.36
2025-05-16 01:30:01,15.06250748,91.1,3.1,181,3.774,267.84
2025-05-16 02:00:00,15.08333774,79.3,2.2,232,3.801,190.08
2025-05-16 02:30:00,15.10416978,70.2,1.9,268,3.801,164.16
2025-05-16 03:00:00,15.1250014,70.6,0.7,246,3.801,60.48
2025-05-16 03:00:01,15.12501108,70.6,0.7,246,3.801,60.48
2025-05-16 03:30:01,15.14584166,63.8,2.7,305,3.801,233.28
2025-05-16 04:00:01,15.16667328,42.6,3.5,280,3.801,302.4
2025-05-16 04:30:00,15.18750436,44.5,2.3,249,3.801,198.72
2025-05-16 05:00:00,15.20833551,43.2,2.3,263,3.801,198.72
2025-05-16 05:30:00,15.2291667,45.9,1.1,289,3.801,95.04
2025-05-16 05:30:01,15.22917615,45.9,1.1,289,3.801,95.04
2025-05-16 06:00:01,15.25000733,57.9,0.3,152,3.801,25.92
2025-05-16 06:30:01,15.27083941,61.4,0.1,306,3.801,8.64
2025-05-16 07:00:00,15.29167029,65.7,0.2,274,3.801,17.28
2025-05-16 07:30:00,15.31250072,73.4,0.1,121,3.801,8.64
2025-05-16 07:30:01,15.31250998,73.4,0.1,121,3.801,8.64
2025-05-16 08:00:01,15.33334049,72.6,0.1,30,3.801,8.64
2025-05-16 08:30:00,15.35417187,75.4,0.1,53,3.801,8.64
2025-05-16 09:00:00,15.37500296,78.1,0.1,118,3.801,8.64
2025-05-16 09:30:00,15.3958341,79.8,0.2,212,3.801,17.28
2025-05-16 09:30:01,15.39584409,79.8,0.2,212,3.801,17.28
2025-05-16 10:00:01,15.41667471,78.3,0.1,155,3.801,8.64
2025-05-16 10:30:01,15.43750588,75.6,0.1,51,3.801,8.64
2025-05-16 11:00:00,15.4583375,74.2,0.7,186,3.801,60.48
2025-05-16 11:30:00,15.47916915,72.8,0.2,334,3.801,17.28
2025-05-16 12:00:00,15.50000034,66.1,0.7,185,3.801,60.48
2025-05-16 12:00:01,15.50001034,66.1,0.7,185,3.801,60.48
2025-05-16 12:30:01,15.52084328,62.6,1.3,176,3.801,112.32
2025-05-16 13:30:00,15.56250101,55.9,0.3,240,3.801,25.92
2025-05-16 14:00:00,15.58333488,49.2,0.9,232,3.801,77.76
2025-05-16 14:00:01,15.58334415,49.2,0.9,232,3.801,77.76
2025-05-16 15:00:01,15.62500638,47.6,1.6,224,3.801,138.24
2025-05-16 15:30:00,15.64583839,43.7,2,255,3.801,172.8
2025-05-16 16:00:01,15.66667453,40.2,1.4,305,3.801,120.96
2025-05-16 16:30:01,15.68750628,36,2.3,194,3.801,198.72
2025-05-16 17:00:01,15.7083407,34,2.7,207,3.801,233.28
2025-05-16 17:30:01,15.72917305,32.1,1.3,139,3.801,112.32
2025-05-16 18:00:00,15.7500046,32.5,2,159,3.801,172.8
2025-05-16 18:30:00,15.7708365,27,3.1,177,3.801,267.84
2025-05-16 19:00:00,15.7916678,26.5,0.9,335,3.801,77.76
2025-05-16 19:00:01,15.79167727,26.5,0.9,335,3.801,77.76
2025-05-16 20:00:01,15.83333908,25.3,0.9,272,3.801,77.76
2025-05-16 20:30:01,15.85417252,24.2,0.9,180,3.801,77.76
2025-05-16 21:00:00,15.87500383,25,2,220,3.801,172.8
2025-05-16 21:30:00,15.89583551,24,1.9,307,3.801,164.16
2025-05-16 22:00:00,15.91666714,21.2,3.3,174,3.801,285.12
2025-05-16 22:00:01,15.91667659,21.2,3.3,174,3.801,285.12
2025-05-16 22:30:01,15.93750833,21.5,1.1,278,3.801,95.04
2025-05-16 23:00:01,15.95833898,25.8,1.7,191,3.801,146.88
2025-05-16 23:30:00,15.97917114,29.6,2.6,169,3.801,224.64
2025-05-17 00:30:00,16.02083659,47.1,0.9,203,3.801,77.76
2025-05-17 01:00:00,16.04166789,53.4,2.2,201,3.801,190.08
2025-05-17 01:00:01,16.04167735,53.4,2.2,201,3.801,190.08
2025-05-17 01:30:01,16.06250845,58.2,2.1,208,3.801,181.44
2025-05-17 02:00:01,16.0833393,59.4,3.3,240,3.801,285.12
2025-05-17 02:30:00,16.10417109,31,2.9,264,3.801,250.56
2025-05-17 03:00:00,16.12500226,29.3,0.9,252,3.801,77.76
2025-05-17 03:30:00,16.14583428,35,2.4,275,3.801,207.36
2025-05-17 03:30:01,16.1458445,35,2.3,277,3.801,198.72
2025-05-17 04:00:01,16.16667506,35.5,2.6,274,3.801,224.64
2025-05-17 04:30:01,16.18750617,36.9,4.6,264,3.801,397.44
2025-05-17 05:00:00,16.20833762,39,4,291,3.801,345.6
2025-05-17 05:30:00,16.22916874,42.4,3.6,283,3.801,311.04
2025-05-17 06:00:00,16.25000035,46,5.1,256,3.801,440.64
2025-05-17 06:00:01,16.25001035,46,5,258,3.801,432
2025-05-17 06:30:01,16.27084159,48.1,3.6,270,3.801,311.04
2025-05-17 07:00:01,16.29167248,49.2,3.6,260,3.801,311.04
2025-05-17 07:30:00,16.3125044,49.5,2.9,269,3.801,250.56
2025-05-17 08:00:00,16.33333616,54,3.9,273,3.801,336.96
2025-05-17 08:30:00,16.35416812,57.1,3.3,278,3.801,285.12
2025-05-17 08:30:01,16.35417765,57.1,3.9,284,3.801,336.96
2025-05-17 09:00:01,16.37500923,60.1,4.3,268,3.801,371.52
2025-05-17 09:30:01,16.39584091,61.7,7.6,259,3.801,656.64
2025-05-17 10:00:01,16.4166735,61.9,3,277,3.801,259.2
2025-05-17 10:30:01,16.43750627,61,2.3,261,3.801,198.72
2025-05-17 11:00:00,16.45833827,61.4,3.2,237,3.801,276.48
2025-05-17 11:30:00,16.47917049,61.8,2.4,251,3.801,207.36
2025-05-17 12:00:00,16.5000035,63.8,2.3,236,3.801,198.72
2025-05-17 12:30:00,16.52083544,64.4,2.8,321,3.801,241.92
2025-05-17 13:00:00,16.54166751,62.3,3.1,265,3.801,267.84
2025-05-17 13:30:00,16.56250071,61.1,2.4,256,3.801,207.36
2025-05-17 13:30:01,16.56251024,61.1,2.4,260,3.801,207.36
2025-05-17 14:00:01,16.58334264,60.8,2,228,3.801,172.8
2025-05-17 14:30:01,16.60417374,57.9,2.6,253,3.801,224.64
2025-05-17 15:30:00,16.64583602,59.5,2.3,231,3.801,198.72
2025-05-17 16:00:00,16.66666824,59.2,1.3,236,3.801,112.32
2025-05-17 16:00:01,16.66667766,59.2,1.3,239,3.801,112.32
2025-05-17 17:00:01,16.70834406,55.4,3.4,304,3.801,293.76
2025-05-17 17:30:01,16.72917609,55.7,2.6,236,3.801,224.64
2025-05-17 18:30:00,16.77083794,52,3.2,312,3.801,276.48
2025-05-17 19:00:00,16.79167132,45.5,4.7,259,3.801,406.08
2025-05-17 19:30:01,16.81250842,46.2,1.9,260,3.801,164.16
2025-05-17 20:00:01,16.83334147,44.9,2.3,281,3.801,198.72
2025-05-17 20:30:01,16.85417331,42.8,2.2,249,3.801,190.08
2025-05-17 22:00:00,16.91666688,40.9,4.8,244,3.801,414.72
2025-05-17 22:00:01,16.91667671,40.9,4.9,237,3.801,423.36
2025-05-17 22:30:01,16.93750796,40.8,3.2,284,3.801,276.48
2025-05-17 23:00:01,16.95834009,40.6,3,280,3.801,259.2
2025-05-18 00:00:00,17.00000243,42.1,1.6,254,3.801,138.24
2025-05-18 00:30:00,17.02083359,42.4,2.3,243,3.801,198.72
2025-05-18 00:30:01,17.02084317,42.4,2.2,238,3.801,190.08
2025-05-18 01:00:01,17.0416743,42.3,1.8,288,3.801,155.52
2025-05-18 01:30:01,17.06250665,44.3,1.9,281,3.801,164.16
2025-05-18 02:00:01,17.08333885,46.6,1.8,246,3.801,155.52
2025-05-18 02:30:00,17.10417056,45.8,1.2,255,3.801,103.68
2025-05-18 03:00:00,17.12500214,48.3,1.2,283,3.801,103.68
2025-05-18 03:30:00,17.14583378,50.2,1.4,271,3.801,120.96
2025-05-18 03:30:01,17.14584359,50.2,1.2,255,3.801,103.68
2025-05-18 04:00:01,17.16667493,52.8,1.2,242,3.801,103.68
2025-05-18 04:30:01,17.1875059,53.2,1.7,273,3.801,146.88
2025-05-18 05:00:00,17.20833813,55.4,0.8,225,3.801,69.12
2025-05-18 05:30:00,17.22916999,57,1.7,283,3.801,146.88
2025-05-18 06:00:00,17.25000109,60.5,1.1,264,3.801,95.04
2025-05-18 06:00:01,17.25001073,60.5,1.3,259,3.801,112.32
2025-05-18 06:30:01,17.27084277,62,1.1,252,3.801,95.04
2025-05-18 07:00:01,17.29167613,63,1.2,247,3.801,103.68
2025-05-18 07:30:01,17.31250842,64.1,1.1,281,3.801,95.04
2025-05-18 08:00:01,17.33333942,66.3,0.6,294,3.801,51.84
2025-05-18 08:30:00,17.35417066,68.2,0.8,238,3.801,69.12
2025-05-18 09:00:00,17.37500186,71.1,0.3,217,3.801,25.92
2025-05-18 09:30:00,17.39583372,72.6,0.3,252,3.801,25.92
2025-05-18 09:30:01,17.3958441,72.6,0.4,250,3.801,34.56
2025-05-18 10:00:01,17.41667627,73.6,0.9,241,0,77.76
2025-05-18 10:30:01,17.4375083,74.1,0.4,271,0,34.56
2025-05-18 11:00:00,17.45833866,74.7,0.6,310,0,51.84
2025-05-18 11:30:00,17.4791701,75.1,1,267,0,86.4
2025-05-18 12:00:00,17.50000109,72,0.9,282,0,77.76
2025-05-18 12:00:01,17.50001091,72.3,0.9,282,0,77.76
2025-05-18 12:30:01,17.52084265,73,0.7,46,0,60.48
2025-05-18 13:00:01,17.54167318,70.7,0.6,234,0,51.84
2025-05-18 14:00:00,17.58333793,68.6,0.7,241,0,60.48
2025-05-18 14:30:01,17.60417533,70.8,0.4,99,0,34.56
2025-05-18 15:00:01,17.62500794,71.4,0.2,19,0,17.28
2025-05-18 15:30:01,17.64584243,72.7,0.9,86,0,77.76
2025-05-18 16:00:01,17.6666746,70.1,1.1,81,0,95.04
2025-05-18 17:00:00,17.70833709,69.6,1.3,33,0,112.32
2025-05-18 17:30:00,17.72916959,69.2,1.2,87,0,103.68
2025-05-18 18:00:00,17.75000399,72.8,1.9,75,0,164.16
2025-05-18 18:30:00,17.77083517,70.1,0.7,125,0,60.48
2025-05-18 19:00:00,17.79166673,70.8,0.7,66,0,60.48
2025-05-18 19:30:00,17.81250196,69,2,42,0,172.8
2025-05-18 20:00:00,17.83333318,68.4,1.1,100,0,95.04
2025-05-18 20:00:01,17.83334319,68.4,1.1,106,0,95.04
2025-05-18 20:30:01,17.85417426,69.7,1.7,104,0,146.88
2025-05-18 21:30:01,17.89584049,68.1,1.6,133,0,138.24
2025-05-18 22:00:01,17.91667336,68.7,0.3,10,0,25.92
2025-05-18 22:30:00,17.93750545,68,1.8,77,0,155.52
2025-05-18 23:30:00,17.97916739,73,1,88,0,86.4
2025-05-19 00:00:01,18.0000088,73.3,0.9,136,0,77.76
2025-05-19 00:30:01,18.02084014,76.6,0.9,58,0,77.76
2025-05-19 01:00:01,18.0416728,79.8,0.6,39,0,51.84
2025-05-19 01:30:00,18.06250374,80.8,0.9,17,0,77.76
2025-05-19 02:00:00,18.08333627,79.8,1.1,56,0,95.04
2025-05-19 02:30:00,18.10416929,78.9,0.7,76,0,60.48
2025-05-19 03:00:00,18.12500214,77.4,0.6,36,0,51.84
2025-05-19 03:30:00,18.1458342,78.3,0.5,37,0,43.2
2025-05-19 04:00:00,18.16666654,80.9,0.3,110,0,25.92
2025-05-19 04:30:00,18.18750062,82.1,1,58,0,86.4
2025-05-19 04:30:01,18.1875104,82.1,1.1,62,0,95.04
2025-05-19 05:00:01,18.20834169,83.3,0.2,155,0,17.28
2025-05-19 05:30:00,18.22917197,82.7,0.8,349,0,69.12
2025-05-19 06:00:00,18.25000362,81.8,1.1,289,0,95.04
2025-05-19 06:30:00,18.27083508,82.3,0.8,41,0,69.12
2025-05-19 06:30:01,18.27084456,82.2,0.8,41,0,69.12
2025-05-19 07:00:01,18.29167673,82.4,1.3,77,0,112.32
2025-05-19 07:30:01,18.31250853,84.7,2.1,77,0,181.44
2025-05-19 08:00:01,18.33334212,85.7,0.3,62,0,25.92
2025-05-19 08:30:01,18.35417505,86.4,1.1,145,0,95.04
2025-05-19 09:00:01,18.37500702,86.4,1,40,0,86.4
2025-05-19 09:30:01,18.39583899,86,0.6,344,0,51.84
2025-05-19 10:00:00,18.41667066,86.4,1,64,0,86.4
2025-05-19 10:30:00,18.43750279,87.1,1.5,136,0,129.6
2025-05-19 11:00:00,18.45833439,87,1.6,42,0,138.24
2025-05-19 11:00:01,18.45834401,87,1.5,41,0,129.6
2025-05-19 11:30:01,18.47917627,86.2,1,43,0,86.4
2025-05-19 12:00:01,18.50000736,86.8,1.1,100,0,95.04
2025-05-19 13:00:00,18.5416701,83.4,0.9,118,0,77.76
2025-05-19 13:30:00,18.56250161,82.9,1.2,59,0,103.68
2025-05-19 14:00:00,18.58333483,82,1.4,76,0,120.96
2025-05-19 14:30:00,18.60416774,80.2,1.9,95,0,164.16
2025-05-19 15:00:00,18.62499993,83.9,1.6,33,0,138.24
2025-05-19 15:00:01,18.62501046,83.9,1.6,30,0,138.24
2025-05-19 15:30:01,18.6458429,77.8,1.5,120,0,129.6
2025-05-19 16:00:01,18.66667569,76.3,0.2,240,0,17.28
2025-05-19 16:30:01,18.68750715,76,2,124,0,172.8
2025-05-19 17:00:01,18.70834019,75.8,1.5,43,0,129.6
2025-05-19 17:30:00,18.72917129,75.4,2,99,0,172.8
2025-05-19 18:00:01,18.75000652,72.4,0.7,263,0,60.48
2025-05-19 19:00:00,18.79166779,69.8,0.8,90,0,69.12
2025-05-19 19:00:01,18.79167725,69.8,0.9,93,0,77.76
