timestamp,time_elapsed_days,Humidity (%),Wind Speed (m/s),Wind Direction (Degrees from True North),Rain Accumulation (cm),Unnamed: 6,time difference between steps,Unnamed: 8,Wind Speed (km/day)
2025-05-26 08:00:00,25.33333679,83.4,1.3,3,48.618,,,,112.32
2025-05-26 08:30:00,25.35416903,83.9,1.5,22,48.618,,,,129.6
2025-05-26 09:00:00,25.37500099,78.3,1.9,26,48.618,,,,164.16
2025-05-26 09:30:00,25.39583218,71.4,3.1,17,48.618,,,,267.84
2025-05-26 09:30:01,25.39584165,71.4,3.1,17,48.618,,,,267.84
2025-05-26 10:00:01,25.41667351,70,1.8,29,48.618,,,,155.52
2025-05-26 10:30:01,25.43750748,69.4,2.2,0,48.618,,,,190.08
2025-05-26 11:00:01,25.45833962,71.1,0.9,354,48.618,,,,77.76
2025-05-26 11:30:00,25.47917054,74,1.5,356,48.618,,,,129.6
2025-05-26 12:00:00,25.5000021,73.5,2.2,18,48.618,,,,190.08
2025-05-26 12:30:00,25.52083324,70.8,1.6,58,48.618,,,,138.24
2025-05-26 13:00:00,25.54167004,70.6,3,49,48.618,,,,259.2
2025-05-26 13:30:00,25.56250207,70.2,3.1,16,48.618,,,,267.84
2025-05-26 14:00:00,25.58333359,68,2.3,345,48.618,,,,198.72
2025-05-26 14:00:01,25.58334313,68,2.3,345,48.618,,,,198.72
2025-05-26 14:30:01,25.60417497,66.3,2.3,38,48.618,,,,198.72
2025-05-26 15:00:01,25.62500656,67.4,1,353,48.618,,,,86.4
2025-05-26 15:30:01,25.64584063,65,3.4,30,48.618,,,,293.76
2025-05-26 16:00:01,25.66667433,66.5,3.4,46,48.618,,,,293.76
2025-05-26 17:00:00,25.70833292,63.6,4.4,16,48.618,,,,380.16
2025-05-26 17:00:01,25.70834332,63.6,4.4,16,48.618,,,,380.16
2025-05-26 17:30:01,25.72917527,62.2,3.1,44,48.618,,,,267.84
2025-05-26 18:00:01,25.75000732,63,4.6,40,48.618,,,,397.44
2025-05-26 19:00:01,25.79167194,58,3.3,43,48.618,,,,285.12
2025-05-26 19:30:01,25.81250487,57.1,3.7,35,48.618,,,,319.68
2025-05-26 20:00:01,25.83334107,54.5,3.4,23,48.618,,,,293.76
2025-05-26 20:30:01,25.85417338,52.6,1.3,30,48.618,,,,112.32
2025-05-26 21:30:01,25.89583936,50.1,4.5,33,48.618,,,,388.8
2025-05-26 22:00:01,25.91667178,51.5,5,32,48.618,,,,432
2025-05-26 22:30:01,25.93750475,54.4,2.1,101,48.618,,,,181.44
2025-05-26 23:00:01,25.95833972,55.5,4.4,4,48.618,,,,380.16
2025-05-26 23:30:01,25.9791753,57.2,1.5,48,48.618,,,,129.6
2025-05-27 00:30:00,26.02083216,59.7,2.1,88,48.618,,,,181.44
2025-05-27 00:30:01,26.02084215,59.7,2.1,88,48.618,,,,181.44
2025-05-27 01:00:01,26.04167408,61.5,1.7,46,48.618,,,,146.88
2025-05-27 01:30:00,26.06250453,63.1,1,17,48.618,,,,86.4
2025-05-27 02:00:00,26.08333583,62.8,1.8,15,48.618,,,,155.52
2025-05-27 02:30:00,26.10416642,61.8,2.3,0,48.618,,,,198.72
2025-05-27 02:30:01,26.10417677,61.8,2.3,0,48.618,,,,198.72
2025-05-27 03:00:01,26.12500783,62.3,3.4,64,48.618,,,,293.76
2025-05-27 03:30:01,26.14584088,63,3.1,13,48.618,,,,267.84
2025-05-27 04:00:01,26.16667371,62.5,1.7,14,48.618,,,,146.88
2025-05-27 04:30:01,26.1875061,61,1.7,33,48.618,,,,146.88
2025-05-27 05:00:01,26.20833794,59.8,1.9,51,48.618,,,,164.16
2025-05-27 05:30:00,26.22917059,59,1.7,27,48.618,,,,146.88
2025-05-27 06:00:00,26.25000229,59.5,1.6,15,48.618,,,,138.24
2025-05-27 06:30:00,26.27083354,59.8,1.1,39,48.618,,,,95.04
2025-05-27 07:00:00,26.29166679,64,2,55,48.618,,,,172.8
2025-05-27 07:00:01,26.29167641,64,2,55,48.618,,,,172.8
2025-05-27 07:30:01,26.31250936,67.9,1.8,4,48.618,,,,155.52
2025-05-27 08:00:01,26.33334183,70.5,0.4,31,48.618,,,,34.56
2025-05-27 08:30:01,26.35417436,71.9,0.8,21,48.618,,,,69.12
2025-05-27 09:00:01,26.37500753,71.3,1.8,46,48.618,,,,155.52
2025-05-27 10:00:01,26.41667255,74.2,1.1,63,48.618,,,,95.04
2025-05-27 10:30:00,26.43750383,75.4,1.2,50,48.618,,,,103.68
2025-05-27 11:00:00,26.45833557,73.1,2,40,48.618,,,,172.8
2025-05-27 11:30:00,26.47916752,68.3,0.8,45,48.618,,,,69.12
2025-05-27 12:00:00,26.49999902,66.7,1.9,33,48.618,,,,164.16
2025-05-27 12:00:01,26.5000088,66.7,1.9,33,48.618,,,,164.16
2025-05-27 13:00:01,26.54167627,62.8,1.5,11,48.618,,,,129.6
2025-05-27 14:00:00,26.58333331,61.8,4,4,48.618,,,,345.6
2025-05-27 14:30:01,26.60417166,61.2,1.5,40,48.618,,,,129.6
2025-05-27 15:30:00,26.64583305,65.4,2.5,39,48.618,,,,216
2025-05-27 16:00:00,26.66666552,67,2.2,43,48.618,,,,190.08
2025-05-27 16:30:01,26.68750771,66.1,2.6,45,48.618,,,,224.64
2025-05-27 17:30:00,26.72916877,57.4,2.6,37,48.618,,,,224.64
2025-05-27 18:30:00,26.77083336,52.1,3.3,43,48.618,,,,285.12
2025-05-27 19:00:00,26.79167095,53.2,4.5,12,48.618,,,,388.8
2025-05-27 19:30:00,26.81250432,55.7,3.6,11,48.618,,,,311.04
2025-05-27 20:00:00,26.83333606,53.7,3.8,51,48.618,,,,328.32
2025-05-27 20:30:00,26.85416788,51.6,2.3,2,48.618,,,,198.72
2025-05-27 21:00:00,26.87499914,54.1,1.4,0,48.618,,,,120.96
2025-05-27 21:00:01,26.87500857,54.1,1.3,13,48.618,,,,112.32
2025-05-27 21:30:01,26.89584109,54.6,3.7,11,48.618,,,,319.68
2025-05-27 22:00:01,26.91667665,57.7,4.8,9,48.618,,,,414.72
2025-05-27 22:30:01,26.93750805,57.4,3.1,18,48.618,,,,267.84
2025-05-27 23:00:01,26.95834032,59.4,1.5,23,48.618,,,,129.6
2025-05-27 23:30:01,26.97917236,61.6,3.1,8,48.618,,,,267.84
2025-05-28 00:00:00,27.00000425,59.5,3.9,350,48.618,,,,336.96
2025-05-28 00:30:00,27.02083563,60.5,2.5,1,48.618,,,,216
2025-05-28 01:00:00,27.04167106,59.8,2.2,37,48.618,,,,190.08
2025-05-28 01:30:00,27.06250326,60.5,2.8,13,48.618,,,,241.92
2025-05-28 02:00:00,27.08333474,59.7,1.5,5,48.618,,,,129.6
2025-05-28 02:30:00,27.10416597,59.8,2.5,0,48.618,,,,216
2025-05-28 02:30:01,27.10417633,59.8,2.4,357,48.618,,,,207.36
2025-05-28 03:00:01,27.12500767,61,1.4,23,48.618,,,,120.96
2025-05-28 03:30:01,27.14583968,61.5,0.8,75,48.618,,,,69.12
2025-05-28 04:00:01,27.16667183,64.4,0.8,53,48.618,,,,69.12
2025-05-28 04:30:01,27.18750856,65.9,1.1,32,48.618,,,,95.04
2025-05-28 05:00:01,27.20834089,68.6,2,12,48.618,,,,172.8
2025-05-28 05:30:01,27.2291724,69.9,1,3,48.618,,,,86.4
2025-05-28 06:00:00,27.25000389,71.6,0.9,22,48.618,,,,77.76
2025-05-28 06:30:00,27.27083557,73.3,1.2,12,48.618,,,,103.68
2025-05-28 07:00:00,27.29166747,75.2,0.8,6,48.618,,,,69.12
2025-05-28 07:30:00,27.31249941,75.9,1.2,340,48.618,,,,103.68
2025-05-28 07:30:01,27.31250942,75.9,1.1,344,48.618,,,,95.04
2025-05-28 08:00:01,27.33334305,76.9,1.4,13,48.618,,,,120.96
2025-05-28 08:30:01,27.35417438,77.8,1,348,48.618,,,,86.4
2025-05-28 09:00:01,27.37500713,76.1,0.8,358,48.618,,,,69.12
2025-05-28 09:30:01,27.39584042,75.2,0.7,75,48.618,,,,60.48
2025-05-28 10:00:01,27.41667157,76,1.7,31,48.632,,,,146.88
2025-05-28 10:30:00,27.43750354,80.3,0.5,29,48.64,,,,43.2
2025-05-28 11:00:00,27.45833584,84.5,0.9,14,48.681,,,,77.76
2025-05-28 11:30:00,27.47916792,84.1,0.8,348,48.684,,,,69.12
2025-05-28 12:00:00,27.49999893,83.4,1.3,341,48.684,,,,112.32
2025-05-28 12:00:01,27.50000879,83.4,1.3,338,48.684,,,,112.32
2025-05-28 13:00:00,27.54166604,85.7,0.7,331,48.754,,,,60.48
2025-05-28 13:00:01,27.54167658,85.7,0.7,327,48.754,,,,60.48
2025-05-28 13:30:01,27.56250801,86.9,0.9,251,48.822,,,,77.76
2025-05-28 14:30:00,27.60416644,93.2,0.7,228,49.138,,,,60.48
2025-05-28 15:00:00,27.62499954,95.4,2.3,10,49.394,,,,198.72
2025-05-28 15:30:00,27.64583639,96.3,1.5,340,49.728,,,,129.6
2025-05-28 16:00:01,27.6666715,95.3,4.2,28,49.884,,,,362.88
2025-05-28 17:00:00,27.70833274,88.1,2.9,24,49.904,,,,250.56
2025-05-28 17:00:01,27.70834322,88.1,3.3,22,49.904,,,,285.12
2025-05-28 17:30:01,27.72917626,82.2,3.7,32,49.904,,,,319.68
2025-05-28 18:30:00,27.77083426,79.9,4.2,10,49.904,,,,362.88
2025-05-28 19:00:00,27.79166925,75.8,2.5,28,49.904,,,,216
2025-05-28 19:30:00,27.81250399,77.3,3.8,34,49.904,,,,328.32
2025-05-28 20:00:01,27.83333936,75.9,3,45,49.904,,,,259.2
2025-05-28 21:00:00,27.8750031,83.1,3.1,2,49.904,,,,267.84
2025-05-28 21:30:01,27.89583863,81.8,1.5,341,49.904,,,,129.6
2025-05-28 22:00:01,27.91667532,82.2,1.4,12,49.904,,,,120.96
2025-05-28 22:30:01,27.93750756,83.2,2.9,10,49.904,,,,250.56
2025-05-28 23:00:01,27.95833921,85.3,1.7,51,49.904,,,,146.88
2025-05-28 23:30:01,27.9791735,86.4,2.9,7,49.904,,,,250.56
2025-05-29 00:00:01,28.00000681,88.6,1.3,349,49.904,,,,112.32
2025-05-29 00:30:01,28.02083882,89.3,2.6,35,49.904,,,,224.64
2025-05-29 01:00:00,28.04167043,90.3,1.3,18,49.904,,,,112.32
2025-05-29 01:30:00,28.06250377,92.2,1.8,11,49.904,,,,155.52
2025-05-29 02:00:01,28.08333881,94.5,2,327,49.904,,,,172.8
2025-05-29 02:30:00,28.10417007,94.2,1.4,39,49.904,,,,120.96
2025-05-29 03:00:00,28.12500195,93.4,1.2,347,49.904,,,,103.68
2025-05-29 03:30:00,28.1458353,92.5,3,23,49.904,,,,259.2
2025-05-29 04:00:00,28.16666953,92.9,0.8,17,49.904,,,,69.12
2025-05-29 04:30:00,28.1875012,92.2,1.3,21,49.904,,,,112.32
2025-05-29 05:00:00,28.20833229,92,0.3,243,49.904,,,,25.92
2025-05-29 05:00:01,28.2083424,92,0.3,277,49.904,,,,25.92
2025-05-29 05:30:01,28.2291761,91.2,0.8,201,49.904,,,,69.12
2025-05-29 06:00:01,28.25000845,91.1,1.1,204,49.904,,,,95.04
2025-05-29 06:30:01,28.27084024,89.2,1.6,220,49.904,,,,138.24
2025-05-29 07:00:01,28.2916713,86.9,0.6,253,49.904,,,,51.84
2025-05-29 07:30:00,28.31250394,87.1,0.9,197,49.904,,,,77.76
2025-05-29 08:00:00,28.33333551,86.9,1.7,246,49.904,,,,146.88
2025-05-29 08:30:00,28.35416695,87.7,1.6,210,49.904,,,,138.24
2025-05-29 09:00:00,28.37499981,90.3,0.3,276,49.904,,,,25.92
2025-05-29 09:00:01,28.37500969,90.3,0.3,284,49.904,,,,25.92
2025-05-29 10:00:00,28.41666665,93.1,1.2,264,49.904,,,,103.68
2025-05-29 10:00:01,28.41667683,93.1,1.2,262,49.904,,,,103.68
2025-05-29 10:30:01,28.43750888,93.2,0.7,24,49.904,,,,60.48
2025-05-29 11:00:01,28.45834234,93.9,0.9,238,49.904,,,,77.76
2025-05-29 11:30:01,28.47917392,93.3,1.1,267,49.904,,,,95.04
2025-05-29 12:00:01,28.50000507,91.7,2.1,241,49.904,,,,181.44
2025-05-29 13:00:00,28.54167021,86.8,2.7,271,49.904,,,,233.28
2025-05-29 13:30:01,28.5625081,83.5,2.3,264,49.904,,,,198.72
2025-05-29 14:00:01,28.58334048,81.4,2.3,258,49.904,,,,198.72
2025-05-29 15:00:01,28.62500621,70.8,2.3,248,49.904,,,,198.72
2025-05-29 16:00:01,28.6666724,58.3,0.7,260,49.904,,,,60.48
2025-05-29 16:30:01,28.68750469,50.9,3.2,260,49.904,,,,276.48
2025-05-29 17:00:01,28.70833876,49.1,0.7,291,49.904,,,,60.48
2025-05-29 18:00:00,28.75000398,45.4,2.5,245,49.904,,,,216
2025-05-29 18:30:00,28.77083668,46.2,0.4,294,49.904,,,,34.56
2025-05-29 19:00:00,28.79166999,54.7,3.1,47,49.904,,,,267.84
2025-05-29 19:30:01,28.8125064,56.7,0.9,62,49.904,,,,77.76
2025-05-29 20:00:01,28.83333822,58.3,2.6,156,49.904,,,,224.64
2025-05-29 20:30:00,28.85416955,54.5,1.2,90,49.904,,,,103.68
2025-05-29 21:00:00,28.87500186,51.6,0.7,38,49.904,,,,60.48
2025-05-29 21:30:00,28.89583408,48.7,0.4,8,49.904,,,,34.56
2025-05-29 22:00:00,28.91666605,48.8,1.4,34,49.904,,,,120.96
2025-05-29 22:00:01,28.9166763,48.8,1.6,26,49.904,,,,138.24
2025-05-29 22:30:01,28.93750763,49.9,0.8,96,49.904,,,,69.12
2025-05-29 23:00:01,28.95833971,53.5,2.3,42,49.904,,,,198.72
2025-05-29 23:30:01,28.97917183,54.4,1.4,82,49.904,,,,120.96
2025-05-30 00:00:01,29.0000053,51.6,1.5,172,49.904,,,,129.6
2025-05-30 00:30:00,29.02083711,53.5,0.7,59,49.904,,,,60.48
2025-05-30 01:00:00,29.04166926,59.1,1.5,18,49.904,,,,129.6
2025-05-30 01:30:00,29.06250042,67.9,1.2,104,49.904,,,,103.68
2025-05-30 01:30:01,29.06251005,67.9,1.3,104,49.904,,,,112.32
2025-05-30 02:00:01,29.08334113,71.4,1.3,50,49.904,,,,112.32
2025-05-30 02:30:01,29.1041723,76.4,1.4,33,49.904,,,,120.96
2025-05-30 03:00:01,29.12500541,78.5,1,50,49.904,,,,86.4
2025-05-30 03:30:01,29.14583961,79.5,0.2,66,49.904,,,,17.28
2025-05-30 04:00:00,29.16667052,81.4,1.2,355,49.904,,,,103.68
2025-05-30 04:30:00,29.18750264,84.5,0.1,235,49.904,,,,8.64
2025-05-30 05:00:00,29.2083347,87.5,1.2,20,49.904,,,,103.68
2025-05-30 05:30:00,29.22916877,87.6,0.2,245,49.904,,,,17.28
2025-05-30 06:00:00,29.24999986,90.4,0.5,159,49.904,,,,43.2
2025-05-30 06:00:01,29.25000952,90.4,0.5,158,49.904,,,,43.2
2025-05-30 06:30:01,29.27084168,88,0.6,236,49.904,,,,51.84
2025-05-30 07:00:01,29.29167267,88.7,0.4,191,49.904,,,,34.56
2025-05-30 07:30:01,29.31250492,91.1,0.4,4,49.904,,,,34.56
2025-05-30 08:00:00,29.33333623,89.3,0.2,238,49.904,,,,17.28
2025-05-30 08:30:00,29.35416923,89,1.1,332,49.904,,,,95.04
2025-05-30 09:00:00,29.37500021,85,1.2,269,49.904,,,,103.68
2025-05-30 09:00:01,29.37500987,85,1.1,268,49.904,,,,95.04
2025-05-30 09:30:01,29.39584123,84.6,0.9,252,49.904,,,,77.76
2025-05-30 10:00:01,29.41667215,84.7,1.4,254,49.904,,,,120.96
2025-05-30 10:30:00,29.43750434,85.8,0.5,162,49.904,,,,43.2
2025-05-30 11:00:00,29.45833656,83.6,1.4,258,49.904,,,,120.96
2025-05-30 11:30:00,29.47916807,78.9,0.6,206,49.904,,,,51.84
2025-05-30 12:00:00,29.49999973,73.3,1.5,247,49.904,,,,129.6
2025-05-30 12:00:01,29.50000974,73.3,1.6,251,49.904,,,,138.24
2025-05-30 12:30:01,29.52084181,65.9,0.5,210,49.904,,,,43.2
2025-05-30 13:00:01,29.5416735,59.2,1.4,339,49.904,,,,120.96
2025-05-30 13:30:01,29.56250474,55.6,2,254,49.904,,,,172.8
2025-05-30 14:00:00,29.58333697,50.1,1.2,268,49.904,,,,103.68
2025-05-30 14:30:00,29.6041693,49,3.5,255,49.904,,,,302.4
2025-05-30 15:00:00,29.62500104,45.1,1.9,249,49.904,,,,164.16
2025-05-30 15:30:00,29.64583238,44.5,2.7,340,49.904,,,,233.28
2025-05-30 15:30:01,29.64584206,44.5,2.6,342,49.904,,,,224.64
2025-05-30 16:00:01,29.66667352,44.1,4.8,260,49.904,,,,414.72
2025-05-30 16:30:01,29.68750527,41.2,2.9,338,49.904,,,,250.56
2025-05-30 17:00:00,29.70833645,43.2,2.7,272,49.904,,,,233.28
2025-05-30 17:30:00,29.72916758,44.1,2.1,255,49.904,,,,181.44
2025-05-30 18:00:00,29.74999901,45.5,0.9,237,49.904,,,,77.76
2025-05-30 18:30:00,29.77083272,47.5,3.2,254,49.904,,,,276.48
2025-05-30 19:00:00,29.79166596,44.4,2.6,259,49.904,,,,224.64
2025-05-30 19:00:01,29.79167559,44.4,2.5,260,49.904,,,,216
2025-05-30 19:30:01,29.81250849,40.2,5.1,272,49.904,,,,440.64
2025-05-30 20:00:01,29.83333997,44.6,2,231,49.904,,,,172.8
2025-05-30 20:30:00,29.85417001,46.9,2.6,249,49.904,,,,224.64
2025-05-30 21:00:00,29.87500212,49,1.6,254,49.908,,,,138.24
2025-05-30 21:30:00,29.89583331,49.2,1.4,18,49.908,,,,120.96
2025-05-30 21:30:01,29.89584319,49.2,1.2,19,49.908,,,,103.68
2025-05-30 22:00:01,29.9166745,51.5,1.1,333,49.913,,,,95.04
2025-05-30 22:30:01,29.93750721,51.3,1.1,236,49.913,,,,95.04
2025-05-30 23:00:01,29.95833846,49,1,260,49.913,,,,86.4
2025-05-30 23:30:00,29.97916962,47.1,1.4,255,49.913,,,,120.96
2025-05-31 00:00:00,30.00000162,44.5,1.7,261,49.913,,,,146.88
2025-05-31 00:30:00,30.02083381,42.8,3.2,271,49.913,,,,276.48
2025-05-31 00:30:01,30.02084308,42.8,3.2,271,49.913,,,,276.48
2025-05-31 01:00:01,30.04167428,42.1,1.2,341,49.913,,,,103.68
2025-05-31 01:30:01,30.0625059,42.9,0.6,349,49.913,,,,51.84
2025-05-31 02:00:00,30.08333696,61.9,5.3,13,49.914,,,,457.92
2025-05-31 02:30:00,30.10416803,61.8,1.5,261,49.914,,,,129.6
2025-05-31 03:00:00,30.12499934,61.4,1.7,347,49.914,,,,146.88
2025-05-31 03:00:01,30.12500859,61.4,1.7,347,49.914,,,,146.88
2025-05-31 03:30:01,30.14583974,68.5,2.4,9,49.914,,,,207.36
2025-05-31 04:00:01,30.16667337,69.3,0.9,4,49.914,,,,77.76
2025-05-31 04:30:01,30.18750495,71.6,1.6,247,49.914,,,,138.24
2025-05-31 05:00:00,30.20833614,72.5,1,269,49.914,,,,86.4
2025-05-31 05:30:00,30.22916748,73.8,0.6,9,49.914,,,,51.84
2025-05-31 05:30:01,30.22917678,73.8,0.6,9,49.914,,,,51.84
2025-05-31 06:00:01,30.25000792,64.5,4.2,9,49.914,,,,362.88
2025-05-31 06:30:01,30.27083905,65,3.7,358,49.914,,,,319.68
2025-05-31 07:00:00,30.29167047,64.3,1.5,12,49.914,,,,129.6
2025-05-31 07:30:00,30.31250267,65.7,3.9,11,49.914,,,,336.96
2025-05-31 08:00:00,30.33333477,68.9,2.5,26,49.914,,,,216
2025-05-31 08:30:00,30.35416679,69.8,3.5,17,49.914,,,,302.4
2025-05-31 08:30:01,30.35417604,69.8,3.5,17,49.914,,,,302.4
2025-05-31 09:00:01,30.37500631,71,1.5,336,49.914,,,,129.6
2025-05-31 09:30:01,30.3958385,73.7,1.3,3,49.914,,,,112.32
2025-05-31 10:00:00,30.41666956,73,0.7,341,49.914,,,,60.48
2025-05-31 10:30:00,30.43750098,68.5,3.2,4,49.914,,,,276.48
2025-05-31 11:00:00,30.45833306,72.3,1.9,36,49.914,,,,164.16
2025-05-31 11:30:00,30.479166,72.6,2.8,355,49.914,,,,241.92
2025-05-31 11:30:01,30.47917563,72.6,2.8,355,49.914,,,,241.92
2025-05-31 12:00:01,30.50000767,72.6,2.7,12,49.914,,,,233.28
2025-05-31 12:30:01,30.52083973,73.7,2.6,58,49.914,,,,224.64
2025-05-31 13:00:00,30.54167103,73.1,4,14,49.914,,,,345.6
2025-05-31 14:00:00,30.58333294,73.7,2.9,17,49.914,,,,250.56
2025-05-31 14:30:00,30.60416644,71.4,2.2,2,49.914,,,,190.08
2025-05-31 14:30:01,30.60417651,71.4,2.2,2,49.914,,,,190.08
2025-05-31 15:00:01,30.62500734,68.3,3.9,357,49.914,,,,336.96
2025-05-31 15:30:01,30.64583873,65.8,2.5,357,49.914,,,,216
2025-05-31 16:00:01,30.66667517,58.7,4.6,15,49.914,,,,397.44
2025-05-31 16:30:01,30.68750759,62.4,2.7,30,49.914,,,,233.28
2025-05-31 17:00:01,30.70833937,67.3,2.5,28,49.914,,,,216
2025-05-31 17:30:00,30.72917047,61.4,4.8,38,49.914,,,,414.72
2025-05-31 18:00:00,30.75000273,57.7,1.9,31,49.914,,,,164.16
2025-05-31 18:30:00,30.77083485,57.8,2.8,350,49.914,,,,241.92
2025-05-31 19:00:00,30.79166613,53.5,3.4,42,49.914,,,,293.76
2025-05-31 19:00:01,30.79167575,53.5,3.4,42,49.914,,,,293.76
2025-05-31 19:30:01,30.8125083,49.3,3.7,13,49.914,,,,319.68
2025-05-31 20:00:01,30.83333979,47.4,2.9,9,49.914,,,,250.56
2025-05-31 20:30:01,30.85417464,44.4,4.6,8,49.914,,,,397.44
2025-05-31 21:00:01,30.87500666,41.6,2.4,43,49.914,,,,207.36
2025-05-31 21:30:01,30.89583892,38.7,2.4,36,49.914,,,,207.36
2025-05-31 22:00:00,30.91667024,36.2,3.7,66,49.914,,,,319.68
2025-05-31 22:30:00,30.93750128,34.2,3,10,49.914,,,,259.2
2025-05-31 23:00:00,30.95833264,35.9,0.7,63,49.914,,,,60.48
2025-05-31 23:00:01,30.95834206,35.9,0.7,63,49.914,,,,60.48
2025-05-31 23:30:01,30.97917384,36.3,4,52,49.914,,,,345.6
2025-06-01 00:00:01,31.00000697,37.2,2.3,48,49.914,,,,198.72
